Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-09-29,close,10,short,971.8433333333332,4,,-152.0933333333328,43477.06473333333
2017-09-29,open,18,short,971.8433333333332,6,5831.0599999999995,,49308.12473333333
2017-10-02,open,19,short,969.0533333333333,4,3876.213333333333,,53184.33806666666
2017-10-03,open,20,short,969.0749999999999,3,2907.225,,56091.56306666666
2017-10-04,open,21,short,968.93,3,2906.79,,58998.35306666666
2017-10-05,close,14,short,980.6561666666666,6,,-286.85679999999957,53114.41606666666
2017-10-05,open,22,short,980.6561666666666,5,4903.280833333333,,58017.69689999999
2017-10-06,close,15,short,988.8033333333333,5,,-249.6333333333332,53073.680233333325
2017-10-06,open,23,short,988.8033333333333,4,3955.213333333333,,57028.89356666666
2017-10-09,close,18,short,994.7566666666667,6,,-137.48000000000047,51060.35356666666
2017-10-09,open,24,short,994.7566666666667,3,2984.27,,54044.623566666654
2017-10-10,open,25,short,988.7933333333334,3,2966.38,,57011.00356666665
2017-10-11,open,26,short,1000.3866666666667,5,5001.933333333333,,62012.936899999986
2017-10-12,close,19,short,1006.0966666666667,4,,-148.17333333333363,57988.55023333332
2017-10-12,open,27,short,1006.0966666666667,4,4024.3866666666668,,62012.936899999986
2017-10-13,close,20,short,1009.8966666666666,3,,-122.46500000000015,58983.24689999999
2017-10-13,open,28,short,1009.8966666666666,3,3029.69,,62012.93689999999
2017-10-16,close,23,short,1007.6233333333333,4,,-75.2800000000002,57982.44356666666
2017-10-16,open,29,short,1007.6233333333333,2,2015.2466666666667,,59997.69023333333
2017-10-17,open,30,short,1010.5366666666665,2,2021.073333333333,,62018.76356666666
2017-10-18,open,31,short,1011.4566666666666,3,3034.37,,65053.133566666664
2017-10-19,close,24,short,1002.1533333333333,3,,-22.190000000000055,62046.673566666665
2017-10-19,open,32,short,1002.1533333333333,4,4008.6133333333332,,66055.28689999999
2017-10-20,close,25,short,1005.3299999999999,3,,-49.60999999999967,63039.296899999994
2017-10-20,open,33,short,1005.3299999999999,4,4021.3199999999997,,67060.6169
2017-10-23,close,27,short,991.4766666666666,4,,58.48000000000047,63094.710233333324
2017-10-23,close,29,short,991.4766666666666,2,,32.29333333333352,61111.75689999999
2017-10-23,close,31,short,991.4766666666666,3,,59.940000000000055,58137.32689999999
2017-10-23,close,33,short,991.4766666666666,4,,55.41333333333341,54171.42023333332
2017-10-23,open,34,short,991.4766666666666,4,3965.9066666666663,,58137.32689999999
2017-10-24,close,26,short,984.9433333333333,5,,77.21666666666715,53212.610233333326
2017-10-24,close,30,short,984.9433333333333,2,,51.1866666666665,51242.72356666666
2017-10-24,open,35,short,984.9433333333333,4,3939.773333333333,,55182.49689999999
2017-10-25,close,28,short,987.8706666666667,3,,66.07799999999997,52218.88489999999
2017-10-25,open,36,short,987.8706666666667,4,3951.482666666667,,56170.36756666665
2017-10-26,open,37,short,996.1333333333332,6,5976.799999999999,,62147.167566666656
2017-10-27,open,38,short,1041.3799999999999,13,13537.939999999999,,75685.10756666666
2017-10-30,open,39,short,1031.7633333333333,6,6190.58,,81875.68756666666
2017-10-31,open,40,short,1033.4466666666667,4,4133.786666666667,,86009.47423333333
2017-11-01,open,41,short,1041.4866666666667,5,5207.433333333333,,91216.90756666666
2017-11-02,close,34,short,1039.05,4,,-190.29333333333352,87060.70756666666
2017-11-02,open,42,short,1039.05,3,3117.1499999999996,,90177.85756666666
2017-11-03,close,35,short,1046.1000000000001,4,,-244.62666666666746,85993.45756666666
2017-11-03,open,43,short,1046.1000000000001,3,3138.3,,89131.75756666667
2017-11-06,close,38,short,1045.7566666666667,13,,-56.89666666666744,75536.9209
2017-11-06,open,44,short,1045.7566666666667,2,2091.5133333333333,,77628.43423333333
2017-11-07,open,45,short,1049.6000000000001,3,3148.8,,80777.23423333334
2017-11-08,open,46,short,1056.01,3,3168.0299999999997,,83945.26423333334
2017-11-09,close,39,short,1044.8166666666668,6,,-78.32000000000153,77676.36423333333
2017-11-09,close,46,short,1044.8166666666668,3,,33.57999999999902,74541.91423333333
2017-11-09,open,47,short,1044.8166666666668,4,4179.266666666667,,78721.18089999999
2017-11-10,close,40,short,1044.0,4,,-42.21333333333314,74545.18089999999
2017-11-10,open,48,short,1044.0,2,2088.0,,76633.18089999999
2017-11-13,close,43,short,1043.0666666666666,3,,9.100000000000364,73503.9809
2017-11-13,open,49,short,1043.0666666666666,2,2086.133333333333,,75590.11423333333
2017-11-14,close,45,short,1037.7566666666667,3,,35.5300000000002,72476.84423333332
2017-11-14,open,50,short,1037.7566666666667,2,2075.5133333333333,,74552.35756666666
2017-11-15,open,51,short,1035.6000000000001,2,2071.2000000000003,,76623.55756666666
2017-11-16,close,44,short,1046.0766666666666,2,,-0.6399999999998727,74531.40423333332
2017-11-16,open,52,short,1046.0766666666666,3,3138.2299999999996,,77669.63423333332
2017-11-17,open,53,short,1040.2066666666667,3,3120.62,,80790.25423333331
2017-11-20,close,48,short,1035.3400000000001,2,,17.31999999999971,78719.57423333332
2017-11-20,close,52,short,1035.3400000000001,3,,32.20999999999913,75613.55423333331
2017-11-20,open,54,short,1035.3400000000001,2,2070.6800000000003,,77684.23423333332
2017-11-21,open,55,short,1046.61,2,2093.22,,79777.45423333332
2017-11-22,open,56,short,1051.5333333333335,1,1051.5333333333335,,80828.98756666666
2017-11-24,close,50,short,1056.17,2,,-36.826666666666824,78716.64756666667
2017-11-24,open,57,short,1056.17,2,2112.34,,80828.98756666666
2017-11-27,close,53,short,1066.6066666666668,3,,-79.20000000000073,77629.16756666667
2017-11-27,open,58,short,1066.6066666666668,4,4266.426666666667,,81895.59423333334
2017-11-28,open,59,short,1065.9433333333334,4,4263.7733333333335,,86159.36756666667
2017-11-29,close,57,short,1041.9333333333334,2,,28.473333333333358,84075.5009
2017-11-29,close,59,short,1041.9333333333334,4,,96.03999999999996,79907.76756666666
2017-11-29,open,60,short,1041.9333333333334,7,7293.533333333334,,87201.3009
2017-11-30,close,54,short,1036.7933333333333,2,,-2.906666666666297,85127.71423333333
2017-11-30,close,56,short,1036.7933333333333,1,,14.740000000000236,84090.9209
2017-11-30,open,61,short,1036.7933333333333,5,5183.966666666666,,89274.88756666666
2017-12-01,close,41,short,1026.4033333333334,5,,75.41666666666606,84142.8709
2017-12-01,close,47,short,1026.4033333333334,4,,73.65333333333365,80037.25756666667
2017-12-01,close,55,short,1026.4033333333334,2,,40.41333333333296,77984.4509
2017-12-01,close,60,short,1026.4033333333334,7,,108.71000000000004,70799.62756666666
2017-12-01,open,62,short,1026.4033333333334,4,4105.613333333334,,74905.24089999999
2017-12-04,close,42,short,1017.4766666666668,3,,64.71999999999935,71852.8109
2017-12-04,close,51,short,1017.4766666666668,2,,36.24666666666667,69817.85756666667
2017-12-04,close,61,short,1017.4766666666668,5,,96.58333333333212,64730.474233333334
2017-12-04,open,63,short,1017.4766666666668,5,5087.383333333334,,69817.85756666667
2017-12-05,close,49,short,1019.5333333333334,2,,47.06666666666638,67778.7909
2017-12-05,open,64,short,1019.5333333333334,5,5097.666666666667,,72876.45756666668
2017-12-06,close,58,short,1029.2033333333334,4,,149.61333333333369,68759.64423333334
2017-12-06,open,65,short,1029.2033333333334,4,4116.8133333333335,,72876.45756666668
2017-12-07,open,66,short,1042.9499999999998,4,4171.799999999999,,77048.25756666668
2017-12-08,open,67,short,1050.5533333333333,4,4202.213333333333,,81250.47090000001
2017-12-11,close,62,short,1050.6966666666667,4,,-97.17333333333318,77047.68423333335
2017-12-11,open,68,short,1050.6966666666667,3,3152.09,,80199.77423333334
2017-12-12,open,69,short,1052.0466666666666,4,4208.1866666666665,,84407.9609
2017-12-13,open,70,short,1051.1499999999999,3,3153.45,,87561.4109
2017-12-14,close,63,short,1059.3833333333334,5,,-209.53333333333285,82264.49423333333
2017-12-14,open,71,short,1059.3833333333334,4,4237.533333333334,,86502.02756666667
2017-12-15,close,64,short,1069.1133333333335,5,,-247.90000000000055,81156.4609
2017-12-15,open,72,short,1069.1133333333335,8,8552.906666666668,,89709.36756666667
2017-12-18,close,67,short,1080.6499999999999,4,,-120.38666666666631,85386.76756666666
2017-12-18,open,73,short,1080.6499999999999,3,3241.95,,88628.71756666666
2017-12-19,open,74,short,1079.0066666666667,3,3237.02,,91865.73756666666
2017-12-20,open,75,short,1074.4633333333334,3,3223.3900000000003,,95089.12756666666
2017-12-21,close,68,short,1072.4566666666667,3,,-65.27999999999975,91871.75756666667
2017-12-21,open,76,short,1072.4566666666667,3,3217.37,,95089.12756666666
2017-12-22,close,69,short,1069.4066666666668,4,,-69.44000000000051,90811.5009
2017-12-22,close,73,short,1069.4066666666668,3,,33.72999999999956,87603.2809
2017-12-22,open,77,short,1069.4066666666668,2,2138.8133333333335,,89742.09423333334
2017-12-26,close,74,short,1064.45,3,,43.66999999999962,86548.74423333333
2017-12-26,open,78,short,1064.45,2,2128.9,,88677.64423333333
2017-12-27,close,75,short,1062.2833333333335,3,,36.539999999999964,85490.79423333332
2017-12-27,open,79,short,1062.2833333333335,2,2124.566666666667,,87615.36089999999
2017-12-28,close,72,short,1058.0566666666666,8,,88.45333333333474,79150.90756666666
2017-12-28,close,77,short,1058.0566666666666,2,,22.700000000000273,77034.79423333332
2017-12-28,open,80,short,1058.0566666666666,2,2116.1133333333332,,79150.90756666665
2017-12-29,close,76,short,1054.7166666666665,3,,53.220000000000255,75986.75756666665
2017-12-29,open,81,short,1054.7166666666665,3,3164.1499999999996,,79150.90756666665
2018-01-02,open,82,short,1067.4033333333334,4,4269.613333333334,,83420.52089999997
2018-01-03,open,83,short,1087.0166666666667,3,3261.05,,86681.57089999998
2018-01-04,open,84,short,1098.0333333333335,3,3294.1000000000004,,89975.67089999998
2018-01-05,close,78,short,1108.5566666666666,2,,-88.21333333333314,87758.55756666666
2018-01-05,open,85,short,1108.5566666666666,3,3325.67,,91084.22756666665
2018-01-08,close,81,short,1114.4566666666667,3,,-179.22000000000025,87740.85756666666
2018-01-08,open,86,short,1114.4566666666667,3,3343.37,,91084.22756666665
2018-01-09,open,87,short,1113.1433333333334,3,3339.4300000000003,,94423.65756666666
2018-01-10,open,88,short,1108.9666666666667,2,2217.9333333333334,,96641.5909
2018-01-11,open,89,short,1111.1266666666666,2,2222.253333333333,,98863.84423333332
2018-01-12,close,82,short,1123.32,4,,-223.66666666666606,94370.56423333332
2018-01-12,open,90,short,1123.32,4,4493.28,,98863.84423333332
2018-01-16,open,91,short,1135.4133333333332,4,4541.653333333333,,103405.49756666666
2018-01-17,open,92,short,1133.97,3,3401.91,,106807.40756666666
2018-01-18,close,86,short,1133.6733333333334,3,,-57.650000000000546,103406.38756666667
2018-01-18,open,93,short,1133.6733333333334,3,3401.0200000000004,,106807.40756666668
2018-01-19,close,87,short,1139.9266666666665,3,,-80.34999999999945,103387.62756666666
2018-01-19,open,94,short,1139.9266666666665,3,3419.7799999999997,,106807.40756666666
2018-01-22,close,90,short,1157.62,4,,-137.19999999999982,102176.92756666667
2018-01-22,open,95,short,1157.62,3,3472.8599999999997,,105649.78756666667
2018-01-23,open,96,short,1173.9766666666667,4,4695.906666666667,,110345.69423333333
2018-01-24,open,97,short,1175.2466666666667,4,4700.986666666667,,115046.68089999999
2018-01-25,open,98,short,1179.66,3,3538.9800000000005,,118585.66089999999
2018-01-26,close,91,short,1181.05,4,,-182.54666666666708,113861.46089999999
2018-01-26,open,99,short,1181.05,4,4724.2,,118585.66089999999
2018-01-29,close,94,short,1189.5133333333333,3,,-148.76000000000022,115017.1209
2018-01-29,open,100,short,1189.5133333333333,3,3568.54,,118585.66089999999
2018-01-30,open,101,short,1179.9366666666667,4,4719.746666666667,,123305.40756666666
2018-01-31,open,102,short,1180.2133333333334,4,4720.8533333333335,,128026.2609
2018-02-01,close,95,short,1179.4666666666665,3,,-65.53999999999996,124487.8609
2018-02-01,open,103,short,1179.4666666666665,7,8256.266666666665,,132744.12756666666
2018-02-02,close,92,short,1120.5566666666666,3,,40.23999999999978,129382.45756666665
2018-02-02,close,96,short,1120.5566666666666,4,,213.6800000000003,124900.23089999998
2018-02-02,close,98,short,1120.5566666666666,3,,177.3100000000004,121538.56089999998
2018-02-02,close,100,short,1120.5566666666666,3,,206.8699999999999,118176.89089999998
2018-02-02,close,102,short,1120.5566666666666,4,,238.626666666667,113694.66423333331
2018-02-02,open,104,short,1120.5566666666666,14,15687.793333333333,,129382.45756666665
