Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-11-27,close,56,long,47.63666666666666,19,,0.01527422563228165,3379.796900000001
2017-11-27,open,58,long,47.63666666666666,38,1810.1933333333332,,1569.603566666668
2017-11-28,close,41,long,48.39666666666667,1,,0.011354137642797505,1618.0002333333348
2017-11-28,close,57,long,48.39666666666667,9,,0.029460772148757478,2053.5702333333347
2017-11-28,open,59,long,48.39666666666667,27,1306.71,,746.8602333333347
2017-11-29,close,37,long,49.74333333333334,15,,0.014686883796831533,1493.0102333333348
2017-11-29,close,58,long,49.74333333333334,38,,0.04422363725421617,3383.2569000000017
2017-11-29,open,60,long,49.74333333333334,65,3233.316666666667,,149.94023333333462
2017-11-30,close,16,long,50.65813333333333,26,,0.024396885848134767,1467.0517000000013
2017-11-30,close,21,long,50.65813333333333,24,,0.017504017139796584,2682.8469000000014
2017-11-30,close,32,long,50.65813333333333,103,,0.016959314775160602,7900.634633333335
2017-11-30,close,59,long,50.65813333333333,27,,0.046727736069977134,9268.404233333335
2017-11-30,open,61,long,50.65813333333333,188,9523.729066666667,,-255.3248333333322
2017-12-01,close,17,long,51.041666666666664,8,,0.033824370371420616,153.0085000000011
2017-12-01,close,42,long,51.041666666666664,14,,0.07395847945013295,867.5918333333343
2017-12-01,open,62,long,51.041666666666664,11,561.4583333333333,,306.13350000000105
2017-12-04,close,22,long,51.85,47,,0.04061091989202529,2743.0835000000015
2017-12-04,close,61,long,51.85,188,,0.023527646761559946,12490.883500000004
2017-12-05,close,60,long,51.196666666666665,65,,0.029216645446625878,15818.666833333336
2017-12-05,open,63,long,51.196666666666665,168,8601.039999999999,,7217.626833333337
2017-12-06,open,64,long,50.58663333333334,76,3844.5841333333337,,3373.0427000000036
2017-12-07,open,65,long,50.45333333333334,24,1210.88,,2162.1627000000035
2017-12-08,open,66,long,50.875,17,864.875,,1297.2877000000035
2017-12-11,close,62,long,51.580000000000005,11,,0.010546938775510535,1864.6677000000036
2017-12-11,close,64,long,51.580000000000005,76,,0.01963693966588011,5784.7477000000035
2017-12-11,close,66,long,51.580000000000005,17,,0.013857493857494005,6661.607700000004
2017-12-12,close,63,long,52.95333333333334,168,,0.034312129695944056,15557.767700000006
2017-12-13,close,65,long,52.78666666666667,24,,0.04624735729386892,16824.647700000005
2018-01-24,open,67,short,54.053333333333335,203,10972.826666666668,,27797.474366666673
2018-01-25,open,68,short,54.35666666666666,179,9729.843333333332,,37527.31770000001
2018-01-26,open,69,short,54.60333333333333,125,6825.416666666666,,44352.73436666667
2018-01-29,close,69,short,54.03666666666667,125,,70.83333333333212,37598.151033333335
2018-01-29,open,70,short,54.03666666666667,165,8916.050000000001,,46514.20103333334
2018-01-31,open,71,short,54.00663333333333,173,9343.147566666667,,55857.348600000005
2018-02-01,open,72,short,54.35333333333333,179,9729.246666666666,,65586.59526666667
2018-02-02,close,67,short,53.38333333333333,203,,136.01000000000204,54749.77860000001
2018-02-02,close,70,short,53.38333333333333,165,,107.80000000000109,45941.52860000001
2018-02-02,close,72,short,53.38333333333333,179,,173.6299999999992,36385.911933333344
