Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit

Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit

Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-10-25,open,28,short,194.6833333333333,67,13043.783333333331,,127347.88689999998
2017-10-26,close,21,short,195.22000000000003,51,,60.486000000000786,117391.66689999998
2017-10-26,open,29,short,195.22000000000003,26,5075.720000000001,,122467.38689999998
2017-10-27,open,30,short,200.16,45,9007.2,,131474.5869
2017-10-30,open,31,short,203.71663333333333,39,7944.9487,,139419.5356
2017-10-31,open,32,short,206.53333333333333,31,6402.533333333333,,145822.06893333333
2017-11-01,open,33,short,207.25666666666666,38,7875.753333333333,,153697.82226666666
2017-11-02,close,26,short,205.79999999999998,33,,-287.4299999999994,146906.42226666666
2017-11-02,open,34,short,205.79999999999998,25,5145.0,,152051.42226666666
2017-11-03,open,35,short,207.57366666666667,26,5396.915333333333,,157448.3376
2017-11-06,close,30,short,208.76999999999998,45,,-387.4499999999989,148053.68759999998
2017-11-06,open,36,short,208.76999999999998,27,5636.789999999999,,153690.47759999998
2017-11-07,open,37,short,211.66186666666667,30,6349.856,,160040.33359999998
2017-11-08,close,37,short,209.46669999999997,30,,65.85500000000047,153756.3326
2017-11-08,open,38,short,209.46669999999997,37,7750.267899999999,,161506.6005
2017-11-09,close,31,short,204.00666666666666,39,,-11.311300000000301,153550.3405
2017-11-09,close,33,short,204.00666666666666,38,,123.5,145798.08716666666
2017-11-09,close,35,short,204.00666666666666,26,,92.74200000000019,140493.91383333332
2017-11-09,close,38,short,204.00666666666666,37,,202.02123333333293,132945.66716666665
2017-11-09,open,39,short,204.00666666666666,71,14484.473333333333,,147430.14049999998
2017-11-10,close,32,short,215.48,31,,-277.34666666666726,140750.26049999997
2017-11-10,open,40,short,215.48,88,18962.239999999998,,159712.50049999997
2017-11-13,open,41,short,213.93666666666664,41,8771.403333333332,,168483.9038333333
2017-11-14,open,42,short,213.40333333333334,37,7895.923333333333,,176379.82716666663
2017-11-15,close,40,short,209.92666666666665,88,,488.6933333333327,157906.28049999996
2017-11-15,close,42,short,209.92666666666665,37,,128.63666666666722,150138.99383333328
2017-11-15,open,43,short,209.92666666666665,38,7977.213333333332,,158116.2071666666
2017-11-16,close,36,short,212.35333333333332,27,,-96.75000000000091,152382.6671666666
2017-11-16,open,44,short,212.35333333333332,33,7007.66,,159390.3271666666
2017-11-17,open,45,short,212.48666666666668,38,8074.493333333334,,167464.82049999994
2017-11-20,open,46,short,213.04999999999998,29,6178.45,,173643.27049999996
2017-11-21,open,47,short,215.65666666666667,29,6254.043333333333,,179897.3138333333
2017-11-22,open,48,short,215.17999999999998,26,5594.679999999999,,185491.99383333328
2017-11-24,open,49,short,216.1866666666667,13,2810.426666666667,,188302.42049999995
2017-11-27,close,45,short,215.17,38,,-101.96666666666533,180125.96049999993
2017-11-27,open,50,short,215.17,30,6455.099999999999,,186581.06049999993
2017-11-28,close,41,short,211.2266666666667,41,,111.10999999999694,177920.7671666666
2017-11-28,close,47,short,211.2266666666667,29,,128.46999999999935,171795.19383333327
2017-11-28,close,49,short,211.2266666666667,13,,64.48000000000047,169049.2471666666
2017-11-28,open,51,short,211.2266666666667,39,8237.84,,177287.0871666666
2017-11-29,close,34,short,199.25753333333333,25,,163.5616666666665,172305.64883333328
2017-11-29,close,43,short,199.25753333333333,38,,405.4270666666662,164733.86256666662
2017-11-29,close,46,short,199.25753333333333,29,,399.9815333333336,158955.39409999995
2017-11-29,close,50,short,199.25753333333333,30,,477.3739999999998,152977.66809999995
2017-11-29,open,52,short,199.25753333333333,125,24907.191666666666,,177884.8597666666
2017-11-30,close,39,short,200.01333333333332,71,,283.52666666666664,163683.91309999995
2017-11-30,close,48,short,200.01333333333332,26,,394.33333333333303,158483.5664333333
2017-11-30,open,53,short,200.01333333333332,76,15201.013333333332,,173684.57976666663
2017-12-01,close,44,short,196.76,33,,514.5799999999999,167191.49976666662
2017-12-01,close,52,short,196.76,125,,312.1916666666657,142596.49976666662
2017-12-01,open,54,short,196.76,81,15937.56,,158534.0597666666
2017-12-04,close,23,short,190.48666666666668,50,,293.0,149009.72643333327
2017-12-04,close,28,short,190.48666666666668,67,,281.17666666666446,136247.1197666666
2017-12-04,close,51,short,190.48666666666668,39,,808.8599999999997,128818.1397666666
2017-12-04,close,54,short,190.48666666666668,81,,508.1399999999976,113388.7197666666
2017-12-04,open,55,short,190.48666666666668,142,27049.106666666667,,140437.82643333328
2017-12-05,close,18,short,187.00666666666666,55,,158.76666666666642,130152.45976666661
2017-12-05,close,24,short,187.00666666666666,48,,435.6815999999999,121176.1397666666
2017-12-05,close,53,short,187.00666666666666,76,,988.5066666666662,106963.63309999993
2017-12-05,open,56,short,187.00666666666666,125,23375.833333333332,,130339.46643333326
2017-12-06,close,19,short,188.08,52,,170.0417333333353,120559.30643333326
2017-12-06,close,55,short,188.08,142,,341.746666666666,93851.94643333327
2017-12-06,open,57,short,188.08,60,11284.800000000001,,105136.74643333328
2017-12-07,close,29,short,191.90333333333334,26,,86.23333333333449,100147.25976666661
2017-12-07,open,58,short,191.90333333333334,69,13241.33,,113388.58976666661
2017-12-08,open,59,short,192.47333333333333,59,11355.926666666666,,124744.51643333328
2017-12-11,open,60,short,193.62,47,9100.14,,133844.6564333333
2017-12-12,close,60,short,191.5233333333333,47,,98.54333333333307,124843.05976666663
2017-12-12,open,61,short,191.5233333333333,58,11108.353333333333,,135951.41309999995
2017-12-13,close,58,short,188.20333333333335,69,,255.29999999999927,122965.38309999993
2017-12-13,close,61,short,188.20333333333335,58,,192.55999999999767,112049.5897666666
2017-12-13,open,62,short,188.20333333333335,74,13927.046666666667,,125976.63643333326
2017-12-14,close,59,short,186.8033333333333,59,,334.53000000000065,114955.2397666666
2017-12-14,open,63,short,186.8033333333333,60,11208.199999999999,,126163.43976666659
2017-12-15,close,56,short,189.85333333333332,125,,-355.8333333333321,102431.77309999993
2017-12-15,open,64,short,189.85333333333332,88,16707.093333333334,,119138.86643333327
2017-12-18,open,65,short,195.97333333333336,61,11954.373333333335,,131093.2397666666
2017-12-19,open,66,short,196.26666666666668,47,9224.533333333335,,140317.77309999993
