Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-10-12,close,15,short,113.97333333333334,10,,18.100000000000136,23623.09586666666
2017-10-12,close,18,short,113.97333333333334,9,,16.649999999999864,22597.33586666666
2017-10-12,open,21,short,113.97333333333334,11,1253.7066666666667,,23851.042533333326
2017-10-13,close,14,short,115.30413333333333,11,,5.9862000000000535,22582.69706666666
2017-10-13,open,22,short,115.30413333333333,7,807.1289333333333,,23389.825999999994
2017-10-16,close,17,short,116.08,9,,-7.289999999999964,22345.105999999992
2017-10-16,open,23,short,116.08,9,1044.72,,23389.825999999994
2017-10-17,open,24,short,116.24333333333334,10,1162.4333333333334,,24552.259333333328
2017-10-18,open,25,short,115.93333333333334,10,1159.3333333333335,,25711.59266666666
2017-10-19,open,26,short,115.08999999999999,11,1265.9899999999998,,26977.58266666666
2017-10-20,close,19,short,116.74196666666667,10,,-9.936333333333323,25810.162999999993
2017-10-20,open,27,short,116.74196666666667,11,1284.1616333333334,,27094.324633333326
2017-10-23,close,22,short,115.45333333333333,7,,-1.044399999999996,26286.151299999994
2017-10-23,open,28,short,115.45333333333333,11,1269.9866666666667,,27556.13796666666
2017-10-24,close,16,short,114.18,8,,14.586666666666588,26642.69796666666
2017-10-24,close,23,short,114.18,9,,17.09999999999991,25615.077966666657
2017-10-24,close,25,short,114.18,10,,17.533333333333303,24473.277966666657
2017-10-24,close,27,short,114.18,11,,28.181633333333366,23217.297966666658
2017-10-24,open,29,short,114.18,13,1484.3400000000001,,24701.637966666658
2017-10-25,close,10,short,112.82666666666667,13,,23.18333333333362,23234.891299999992
2017-10-25,close,20,short,112.82666666666667,13,,32.19666666666649,21768.144633333326
2017-10-25,close,24,short,112.82666666666667,10,,34.16666666666674,20639.87796666666
2017-10-25,close,28,short,112.82666666666667,11,,28.89333333333343,19398.784633333325
2017-10-25,open,30,short,112.82666666666667,13,1466.7466666666667,,20865.53129999999
2017-10-26,close,11,short,112.95666666666666,15,,25.950000000000045,19171.181299999993
2017-10-26,close,26,short,112.95666666666666,11,,23.46666666666647,17928.65796666666
2017-10-26,open,31,short,112.95666666666666,11,1242.5233333333333,,19171.181299999993
2017-10-27,open,32,short,114.60333333333334,11,1260.6366666666668,,20431.81796666666
2017-10-30,open,33,short,116.57166666666666,14,1632.003333333333,,22063.821299999992
2017-10-31,open,34,short,116.91000000000001,10,1169.1000000000001,,23232.92129999999
2017-11-01,open,35,short,120.13,20,2402.6,,25635.52129999999
2017-11-02,open,36,short,120.20333333333333,15,1803.05,,27438.57129999999
2017-11-03,close,29,short,122.25833333333333,13,,-105.01833333333298,25849.212966666655
2017-11-03,open,37,short,122.25833333333333,13,1589.3583333333331,,27438.57129999999
2017-11-06,close,32,short,124.20333333333333,11,,-105.59999999999991,26072.334633333325
2017-11-06,open,38,short,124.20333333333333,18,2235.66,,28307.994633333325
2017-11-07,open,39,short,125.38999999999999,24,3009.3599999999997,,31317.354633333325
2017-11-08,open,40,short,124.82666666666667,23,2871.0133333333333,,34188.36796666666
2017-11-09,close,33,short,125.14666666666666,14,,-120.05000000000018,32436.31463333332
2017-11-09,open,41,short,125.14666666666666,15,1877.1999999999998,,34313.51463333332
2017-11-10,close,34,short,125.04,10,,-81.29999999999995,33063.114633333316
2017-11-10,open,42,short,125.04,7,875.2800000000001,,33938.394633333315
2017-11-13,close,37,short,122.495,13,,-3.0766666666668243,32345.959633333314
2017-11-13,close,39,short,122.495,24,,69.47999999999956,29406.079633333313
2017-11-13,close,41,short,122.495,15,,39.774999999999636,27568.654633333314
2017-11-13,open,43,short,122.495,16,1959.92,,29528.574633333315
2017-11-14,close,38,short,118.64333333333332,18,,100.07999999999993,27392.994633333317
2017-11-14,close,42,short,118.64333333333332,7,,44.77666666666687,26562.491299999987
2017-11-14,open,44,short,118.64333333333332,25,2966.083333333333,,29528.57463333332
