Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-11-09,open,22,short,90.07333333333334,62,5584.546666666667,,98120.83066666666
2017-11-10,close,15,short,90.93666666666667,58,,-221.17333333333318,92846.50399999999
2017-11-10,open,23,short,90.93666666666667,68,6183.693333333334,,99030.19733333332
2017-11-13,close,18,short,91.28000000000002,61,,-112.24000000000069,93462.11733333331
2017-11-13,open,24,short,91.28000000000002,75,6846.000000000001,,100308.11733333331
2017-11-14,open,25,short,90.82333333333334,87,7901.63,,108209.74733333332
2017-11-15,close,24,short,90.11000000000001,75,,87.75,101451.49733333332
2017-11-15,open,26,short,90.11000000000001,76,6848.360000000001,,108299.85733333332
2017-11-16,close,19,short,98.00666666666666,49,,-440.34666666666635,103497.53066666666
2017-11-16,open,27,short,98.00666666666666,305,29892.033333333333,,133389.56399999998
2017-11-17,close,20,short,98.06,50,,-464.33333333333394,128486.56399999997
2017-11-17,open,28,short,98.06,181,17748.86,,146235.42399999997
2017-11-20,close,23,short,96.96,68,,-409.58666666666613,139642.14399999997
2017-11-20,close,27,short,96.96,305,,319.2333333333336,110069.34399999998
2017-11-20,open,29,short,96.96,127,12313.92,,122383.26399999998
2017-11-21,close,28,short,96.92,181,,206.34000000000015,104840.74399999998
2017-11-21,open,30,short,96.92,100,9692.0,,114532.74399999998
2017-11-22,open,31,short,96.44330000000001,70,6751.031000000001,,121283.77499999998
2017-11-24,close,25,short,96.79333333333334,87,,-519.3900000000003,112862.75499999998
2017-11-24,open,32,short,96.79333333333334,34,3290.9733333333334,,116153.7283333333
2017-11-27,open,33,short,96.85666666666667,67,6489.3966666666665,,122643.12499999997
2017-11-28,open,34,short,96.49166666666667,66,6368.450000000001,,129011.57499999997
2017-11-29,open,35,short,97.56666666666666,86,8390.733333333334,,137402.3083333333
2017-11-30,close,29,short,97.39333333333333,127,,-55.03333333333285,125033.35499999997
2017-11-30,open,36,short,97.39333333333333,95,9252.366666666667,,134285.72166666662
2017-12-01,close,30,short,97.09666666666668,100,,-17.66666666666788,124576.05499999996
2017-12-01,open,37,short,97.09666666666668,62,6019.993333333334,,130596.0483333333
2017-12-04,close,32,short,97.21499999999999,34,,-14.336666666666133,127290.7383333333
2017-12-04,open,38,short,97.21499999999999,66,6416.19,,133706.9283333333
2017-12-05,open,39,short,97.56333333333333,67,6536.743333333333,,140243.67166666663
2017-12-06,open,40,short,97.55336666666666,53,5170.328433333333,,145414.00009999998
2017-12-07,close,33,short,97.00333333333333,67,,-9.826666666666824,138914.77676666665
2017-12-07,open,41,short,97.00333333333333,56,5432.1866666666665,,144346.96343333332
2017-12-08,close,34,short,96.46266666666668,66,,1.91399999999976,137980.4274333333
2017-12-08,close,39,short,96.46266666666668,67,,73.74466666666558,131517.42876666662
2017-12-08,open,42,short,96.46266666666668,44,4244.357333333333,,135761.78609999997
2017-12-11,close,37,short,96.83,62,,16.533333333333758,129758.32609999996
2017-12-11,open,43,short,96.83,67,6487.61,,136245.93609999996
2017-12-12,open,44,short,96.84666666666665,59,5713.953333333332,,141959.8894333333
2017-12-13,open,45,short,97.40666666666668,59,5746.993333333334,,147706.88276666665
2017-12-14,close,38,short,97.59999999999998,66,,-25.409999999998945,141265.28276666664
2017-12-14,open,46,short,97.59999999999998,70,6831.999999999998,,148097.28276666664
2017-12-15,open,47,short,97.50333333333333,121,11797.903333333334,,159895.18609999996
2017-12-18,close,42,short,97.81,44,,-59.282666666666955,155591.54609999998
2017-12-18,open,48,short,97.81,59,5770.79,,161362.3361
2017-12-19,open,49,short,99.0,88,8712.0,,170074.3361
2017-12-20,open,50,short,98.95,78,7718.1,,177792.4361
2017-12-21,close,43,short,98.45666666666666,67,,-108.98666666666668,171195.83943333334
2017-12-21,open,51,short,98.45666666666666,54,5316.66,,176512.49943333335
2017-12-22,close,44,short,98.10333333333334,59,,-74.14333333333525,170724.40276666667
2017-12-22,open,52,short,98.10333333333334,39,3826.03,,174550.43276666666
2017-12-26,open,53,short,98.98333333333333,31,3068.4833333333336,,177618.9161
2017-12-27,open,54,short,99.22996666666667,37,3671.508766666667,,181290.42486666667
2017-12-28,close,48,short,99.38,59,,-92.63000000000011,175427.00486666666
2017-12-28,open,55,short,99.38,69,6857.219999999999,,182284.22486666666
2017-12-29,close,49,short,99.06333333333333,88,,-5.573333333333721,173566.65153333332
2017-12-29,open,56,short,99.06333333333333,51,5052.23,,178618.88153333333
2018-01-02,open,57,short,98.96666666666665,72,7125.599999999999,,185744.48153333334
2018-01-03,open,58,short,99.40666666666665,63,6262.619999999999,,192007.10153333333
2018-01-04,open,59,short,99.41033333333333,48,4771.696,,196778.79753333333
2018-01-05,close,53,short,100.04,31,,-32.75666666666666,193677.55753333334
2018-01-05,open,60,short,100.04,51,5102.04,,198779.59753333335
2018-01-08,close,56,short,101.19,51,,-108.46000000000004,193618.90753333335
2018-01-08,open,61,short,101.19,61,6172.59,,199791.49753333334
2018-01-09,open,62,short,101.01666666666667,51,5151.85,,204943.34753333335
2018-01-10,close,61,short,99.36333333333334,61,,111.42666666666628,198882.18420000002
2018-01-10,open,63,short,99.36333333333334,56,5564.346666666667,,204446.5308666667
2018-01-11,close,62,short,99.75,51,,64.60000000000036,199359.2808666667
2018-01-11,open,64,short,99.75,46,4588.5,,203947.7808666667
2018-01-12,close,57,short,100.87,72,,-137.04000000000087,196685.14086666668
2018-01-12,open,65,short,100.87,48,4841.76,,201526.9008666667
2018-01-16,open,66,short,100.98,50,5049.0,,206575.9008666667
2018-01-17,open,67,short,102.11333333333333,60,6126.8,,212702.70086666668
2018-01-18,open,68,short,104.28666666666668,82,8551.506666666668,,221254.20753333333
2018-01-19,open,69,short,104.39333333333333,56,5846.026666666667,,227100.2342
2018-01-22,close,65,short,104.98,48,,-197.27999999999975,222061.1942
2018-01-22,open,70,short,104.98,48,5039.04,,227100.2342
2018-01-23,open,71,short,105.53833333333334,54,5699.070000000001,,232799.3042
2018-01-24,open,72,short,105.68333333333334,44,4650.066666666667,,237449.3708666667
2018-01-25,open,73,short,106.41833333333334,38,4043.896666666667,,241493.26753333336
2018-01-26,close,66,short,107.82666666666667,50,,-342.33333333333303,236101.93420000002
2018-01-26,open,74,short,107.82666666666667,42,4528.72,,240630.65420000002
2018-01-29,close,69,short,109.17333333333333,56,,-267.6800000000003,234516.94753333335
2018-01-29,open,75,short,109.17333333333333,50,5458.666666666667,,239975.6142
2018-01-30,open,76,short,108.08193333333334,55,5944.506333333334,,245920.12053333333
2018-01-31,close,75,short,106.95,50,,111.16666666666697,240572.62053333333
2018-01-31,open,77,short,106.95,60,6417.0,,246989.62053333333
2018-02-01,close,70,short,105.75333333333333,48,,-37.11999999999989,241913.46053333333
2018-02-01,close,74,short,105.75333333333333,42,,87.08000000000084,237471.82053333332
2018-02-01,close,77,short,105.75333333333333,60,,71.80000000000018,231126.6205333333
2018-02-01,open,78,short,105.75333333333333,40,4230.133333333333,,235356.75386666664
2018-02-02,close,71,short,105.03333333333335,54,,27.269999999999527,229684.95386666662
2018-02-02,close,73,short,105.03333333333335,38,,52.629999999999654,225693.68719999996
2018-02-02,open,79,short,105.03333333333335,59,6196.966666666667,,231890.65386666663
