Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-10-12,close,7,short,20.236666666666668,105,,-112.52500000000009,15150.69113333333
2017-10-13,close,8,short,20.29,230,,-108.10000000000036,10483.99113333333
2017-10-16,open,11,long,19.89,157,3122.73,,7361.26113333333
2017-10-17,close,9,short,19.3,171,,145.35000000000036,4060.9611333333296
2017-10-17,open,12,long,19.3,132,2547.6,,1513.3611333333297
2017-10-18,close,10,short,18.77,111,,144.4628000000007,-570.1088666666701
2017-10-26,close,11,long,18.529999999999998,157,,-0.06837606837606852,2339.1011333333295
2017-10-27,close,12,long,17.793333333333333,132,,-0.07806563039723666,4687.821133333329
2017-10-27,open,16,long,17.793333333333333,448,7971.413333333333,,-3283.5922000000037
2017-10-31,close,16,long,18.789999999999996,448,,0.056013488197826734,5134.327799999995
2017-10-31,open,17,short,18.789999999999996,356,6689.239999999999,,11823.567799999993
