,Industrials,Health Care,Information Technology,Consumer Discretionary,Utilities,Financials,Materials,Consumer Staples,Real Estate,Energy,Telecommunications Services
0,-0.09602656250000052,-0.09397500000000036,-0.3379716666666752,-0.14494050632912092,0.2408892857142888,-0.02457666666667535,-0.3178999999999945,0.14093939393940502,-0.21998000000000673,0.13539117647057708,0.3095600000000118
1,0.3599906249999947,0.6708517857142837,0.6074250000000063,0.729027848101282,-0.012374999999991587,0.15107333333332917,0.5177826086956543,0.19325151515150907,0.5898133333333249,0.7345794117647131,0.43421999999998917
2,0.054050000000003706,-0.07466071428571297,-0.12528833333334433,-0.12397974683545954,0.14323928571427302,0.1657783333333427,0.02730434782609592,-0.12608181818182373,0.23941000000002077,-0.23065294117645863,0.14465999999999468
3,0.2130765624999995,-0.10894642857144277,0.02841666666666498,0.28558481012660764,0.10097500000000537,0.276571666666662,-0.02636086956521666,0.07831212121213582,0.10235999999997603,0.1352588235293979,0.41712000000000415
4,0.15641875000000738,-0.005024999999974966,-0.014121666666675026,0.006762025316447762,0.09438571428572118,0.16063833333333832,0.5497086956521855,0.0189545454545339,-0.09626999999998986,0.1748411764705864,-0.38271999999999906
5,0.03081406249999219,-0.1071267857142999,0.10596833333335098,-0.2816594936708867,-0.2734749999999977,0.1048500000000061,-0.08833913043478958,0.5731545454545426,0.30171333333333905,0.3623705882353008,-2.1960200000000043
6,0.1901312500000003,-0.0834089285714299,0.23399666666665553,0.0554025316455693,0.05735714285713556,0.01563999999999055,0.10893478260869927,0.159563636363643,-0.14160000000001105,-0.6441411764705975,-0.19760000000000133
7,0.2750593750000121,-0.05828392857142717,0.34289333333333616,-0.03371898734177137,0.3735357142857225,0.2296533333333386,0.005856521739119103,0.37333333333332774,0.05588000000000193,0.5757823529411965,0.8092000000000041
8,-0.33434062500001005,-0.26771607142855913,-0.2732466666666582,-0.37554810126582083,0.1557571428571194,-0.26090499999999395,-1.254934782608693,0.1581484848484891,0.20671666666667932,-0.7285588235294185,0.030699999999995953
9,-0.9913937500000003,-0.6868178571428629,-0.8319716666666608,-0.9483126582278487,-0.2261142857142744,-0.6561250000000101,-1.2340739130434741,-0.10335757575757043,-0.8310199999999952,-1.245194117647067,-0.13105999999998375
10,0.4966671874999946,0.3480999999999881,0.31296666666664663,0.3787708860759551,0.35671428571428265,0.4372716666666676,0.5482130434782491,0.3856000000000037,0.32582666666667137,0.663061764705887,0.47372000000000014
11,-0.3337203124999846,0.047153571428580676,-0.039308333333330836,-0.009178481012682482,0.08012857142857399,-0.2787566666666592,-0.3770956521738995,0.0588575757575569,-0.3472466666666776,-0.40145588235293417,0.4045599999999894
12,-0.6644718750000109,-0.530483928571428,-0.5421649999999971,-0.461827848101251,-0.20429285714285328,-0.5715933333333396,-0.314017391304354,-0.285366666666647,-0.34929333333333545,-0.9205558823529572,0.19409999999999883
13,1.3206921875000006,0.8450410714285681,0.401165000000006,1.172781012658234,0.3105107142857122,0.6307266666666678,1.2316565217391329,0.3827151515151357,0.5187833333333316,1.1215735294117763,0.38912000000001257
14,0.25276406249999894,0.2335785714285734,0.2757083333333199,0.1880987341772027,0.3234857142857095,0.23877499999998975,0.5215347826086898,0.2910181818181954,-0.09073333333331846,0.41062647058822677,0.5116999999999905
15,-0.32290468749999945,0.1600464285714409,-0.07214333333332945,0.051137974683555854,-0.013467857142856587,-0.19451499999998845,-0.10216521739129547,0.003430303030285131,-0.08860000000001378,-0.4123852941176409,0.299039999999998
16,-0.17959218749999906,0.13083571428570906,0.23796333333332598,0.6373632911392235,0.4482607142857091,0.3021316666666678,0.1085913043478044,0.37596666666668455,0.5608466666666629,-0.06050000000000466,0.4811599999999956
17,1.1545765624999973,0.748462499999988,0.7329600000000056,0.980260759493703,0.40826428571430284,0.7980149999999995,0.8863608695652303,0.4647969696969554,0.7674800000000062,0.6527441176470603,0.36350000000000904
18,0.1097515625000014,0.23233749999999986,0.13403833333334347,0.21296329113923207,-0.057764285714284824,0.25171833333332216,0.23408260869565112,-0.10609696969695648,-0.009406666666663455,0.05492647058822797,-0.2244400000000084
19,-0.01557499999999834,-0.176301785714287,0.011845000000008099,-0.09256962025314408,-0.06856428571429518,0.21640333333334638,0.26357391304348,0.03319393939392512,-0.26732333333333713,0.536967647058816,0.09528000000000247
20,0.44228437499999984,0.2971946428571499,0.0683083333333272,0.24136075949365932,-0.04416428571427389,0.21964999999999435,0.5204217391304411,0.019351515151520005,-0.20867333333333704,0.3615117647058952,0.2891000000000048
21,0.26262656250001015,0.2423160714285757,0.06303499999999929,0.2500050632910984,0.2250821428571257,0.2613900000000058,0.2907173913043408,0.1173757575757648,0.1063133333333326,0.005129411764713154,0.12217999999999307
22,-0.32455312500002265,0.12698571428570915,-0.16608666666667915,-0.19737721518986007,-0.06791785714285226,-0.00336166666667026,0.2502695652173941,0.04564545454545055,-0.1318033333333375,0.24255000000000848,0.5562200000000033
23,0.390348437500009,0.16324107142857258,0.07278333333334075,0.16815443037974376,0.1658249999999981,0.2456899999999962,0.024143478260882034,0.08256363636363773,0.01343000000001382,0.05637352941176488,0.2774399999999986
24,0.3877187500000119,0.054844642857148074,0.1654583333333477,0.03015063291140052,0.08643928571428461,0.37251499999999993,0.35236086956520296,0.16154848484848117,0.41944999999999766,0.7496088235294067,0.2654799999999966
25,0.056207812499991405,-0.3433785714285733,-0.33523333333334904,-0.2852164556962009,0.23717500000000058,0.01946500000000384,-0.08598260869564456,-0.16175151515150787,-0.1680333333333408,0.36071764705882003,-0.20565999999999462
26,-0.1155062499999957,-0.3314053571428701,-0.4087716666666452,-0.36112405063293807,-0.04277142857142735,-0.32801000000001324,-0.26934782608695684,-0.08005454545455137,-0.348936666666674,-0.3408147058823445,0.25361999999999796
27,-0.1450156249999992,0.002160714285722065,-0.14555166666668384,-0.4907379746835261,0.01005714285714987,-0.26632333333333236,-0.2695086956521635,0.3066909090909107,-0.16496333333331847,-0.9182735294117705,-0.01616000000000639
28,0.22327343749999784,0.5307214285714252,0.44793666666666354,0.6640645569620176,0.33119642857140263,0.4129750000000172,0.49685652173910455,0.6352303030303048,0.2468333333333277,0.33510294117645856,0.0745199999999997
29,-0.5288359375000056,-0.27909821428571036,-0.2630883333333287,-0.27818607594936395,-0.10676071428569145,-0.35148833333335006,-0.6849347826086785,-0.06060606060605522,0.10103666666664424,-0.14472647058823185,0.1906800000000004
30,0.13111406250000357,0.042639285714273,0.05612833333333356,0.20757341772153381,0.04369285714284388,0.016350000000024068,-0.27170434782608766,0.39093333333332936,0.07326000000000477,0.1574588235294243,0.5330200000000076
31,-0.317148437500002,-0.11071249999999111,-0.09485166666667766,0.07902784810126207,-0.026074999999991633,0.09752666666664567,-0.18427826086956145,0.09286969696970004,0.11964333333337152,0.16204999999998648,0.03896000000000299
32,0.18860468749999626,0.2591696428571453,0.2734700000000103,0.1359227848101483,0.2778392857142933,0.22083666666668478,0.1723217391304388,0.4223242424242386,0.2335633333333078,0.37914117647058987,0.3299999999999983
33,-0.044071875000000205,0.2474410714285824,-0.0018700000000109185,0.034591139240490065,0.21355357142856235,-0.12193666666667013,-0.1460217391304468,0.0032545454545385155,0.05268999999999835,0.16884999999999906,-0.07641999999999882
34,0.6768124999999969,0.7218928571428478,0.3014400000000137,0.40700379746832027,0.49210714285713664,0.26900499999999994,0.469295652173912,0.4274121212121216,0.3811166666666992,0.2079882352941098,0.164519999999996
35,-0.5452765624999856,0.25695892857143576,-0.09223833333334142,-0.22158227848099443,0.04818928571429382,-0.23100500000000324,-0.35993478260870404,0.030300000000011096,0.11847999999997683,-0.4100676470587956,0.4116599999999977
36,-0.28531562500000973,1.1706803571428424,0.10602666666666494,0.3639746835443276,0.20922500000001065,0.14124166666667293,-0.4050608695652187,0.5474181818181805,0.4941566666666688,-0.15572058823531165,0.5223800000000054
37,-0.44819218749999834,-0.4262482142857067,-0.33944999999998515,-0.5483367088607736,0.01860357142855662,-0.6298766666666822,-0.8513347826086743,-0.42689090909091476,-0.2374766666666659,-1.136650000000003,0.2873599999999996
38,0.15684218750001122,-0.0332232142857265,-0.4577816666666834,0.01604430379745736,0.311785714285719,-0.017811666666659676,0.3778999999999755,0.017769696969693882,0.802416666666673,-0.49861764705882194,0.7221599999999953
39,-0.3709828125000101,-0.5375196428571201,-0.7155050000000003,-0.36358481012658217,0.1878642857142907,-0.5537016666666688,-0.2424565217391148,-0.35439090909090964,0.4198999999999842,0.09527941176470733,0.30206000000001154
40,0.5714046874999994,0.1802267857142681,0.10249666666667423,0.7609860759493898,0.2669535714285729,0.4523816666666818,0.329356521739129,0.27761212121212964,0.6640266666666861,0.7699117647058884,0.015939999999993404
41,0.4343546874999973,0.5550089285714392,0.48549500000000023,0.08706202531645602,0.17293214285714242,0.5855016666666444,0.6029999999999873,0.18604545454545018,0.23176666666664403,0.7568264705882228,0.5739200000000011
42,0.6947171875000109,0.7887749999999869,0.796398333333336,0.960008860759487,0.27322142857142495,0.7043383333333395,0.39901304347827704,0.3893212121212102,0.6039233333333414,0.39114705882354883,0.6951999999999998
43,0.4299437499999783,0.8014607142857244,0.24248666666667873,1.0016898734176891,0.19435357142857868,0.4049633333333418,0.693099999999987,0.3987303030303053,0.6084266666666736,0.12349117647056573,0.513779999999997
44,-0.4880124999999822,0.1541767857142844,-0.2869750000000195,-0.00515822784805664,0.16288928571427164,-0.35775000000001,-0.8085478260869507,0.12044545454546096,-0.039893333333310466,-1.1795588235294048,0.15594000000000108
45,-1.4724031250000067,-0.8519999999999897,-0.4680316666666542,-1.0968645569620463,-0.18752142857141507,-0.6681416666666706,-1.5810304347826047,-0.26104545454547434,-0.8040700000000243,-2.1162147058823564,-0.17726000000000397
46,0.3878109375000136,-0.05127321428571463,0.19435666666665696,-0.14566962025314467,0.033099999999997465,-0.15937666666666672,0.746252173913021,0.3571030303030369,0.35809333333332916,0.001870588235291848,0.1169399999999996
47,-0.8600656250000043,-0.2715303571428649,-0.5610849999999985,-0.5758455696202844,-0.12005357142858486,-0.5704033333333314,-0.5014086956521666,-0.21322121212121203,-0.654603333333327,-1.041514705882328,-0.31205999999999534
48,-0.21497656249999864,-0.3719910714285817,-0.5193049999999886,-0.6877215189873027,0.19904285714285663,-0.39234499999999883,-0.16859999999999076,0.03352121212121517,-0.03333000000000652,0.4066999999999794,0.5473199999999991
