,Dates,Actual,Predictions
215,2017-12-15 09:00:00,295.0428,178.72418941408182
216,2017-12-18 09:00:00,295.9605,178.97584899689937
217,2017-12-19 09:00:00,296.6759,179.21280948857452
218,2017-12-20 09:00:00,298.2227,179.3686890966275
219,2017-12-21 09:00:00,296.3012,179.53755495726253
220,2017-12-22 09:00:00,294.5915,179.60086298186565
221,2017-12-26 09:00:00,295.655,179.63245413015568
222,2017-12-27 09:00:00,295.4578,179.64718115936302
223,2017-12-28 09:00:00,295.8729,179.6449461929985
224,2017-12-29 09:00:00,295.5898,179.6239776666083
225,2018-01-02 09:00:00,296.1479,179.5650868944921
226,2018-01-03 09:00:00,296.7781,179.57526756077786
227,2018-01-04 09:00:00,296.662,179.56866730299672
228,2018-01-05 09:00:00,304.6054,179.5269822389104
229,2018-01-08 09:00:00,308.6463,179.52928776287814
230,2018-01-09 09:00:00,316.6132,179.6398153209128
231,2018-01-10 09:00:00,319.1139,179.85557576503533
232,2018-01-11 09:00:00,325.6232,180.1321821074106
233,2018-01-12 09:00:00,334.2896,180.52198750332673
234,2018-01-16 09:00:00,339.3684,181.05599628825564
235,2018-01-17 09:00:00,345.4731,181.37634656993228
236,2018-01-18 09:00:00,342.8072,181.94229538956958
237,2018-01-19 09:00:00,338.8042,182.33397218395848
238,2018-01-22 09:00:00,337.4659,182.6747189472117
239,2018-01-23 09:00:00,336.4605,182.8803530897655
240,2018-01-24 09:00:00,336.2825,183.05810026302714
241,2018-01-25 09:00:00,340.9444,183.1403571759321
242,2018-01-26 09:00:00,342.8295,183.21816266610998
243,2018-01-29 09:00:00,341.31,183.3746872802265
244,2018-01-30 09:00:00,337.2905,183.46905738743024
245,2018-01-31 09:00:00,356.0139,183.38919266245142
246,2018-02-01 09:00:00,357.9198,183.60249151287152
247,2018-02-02 09:00:00,351.7261,183.79591066957786
248,2018-02-05 09:00:00,337.6076,183.89983352212383
