,Dates,Actual,Predictions
99,2017-07-03 09:00:00,44.8841,49.63940094746796
100,2017-07-05 09:00:00,44.6206,49.61031549813
101,2017-07-06 09:00:00,43.7307,49.548913222374
102,2017-07-07 09:00:00,43.4016,49.476380156518495
103,2017-07-10 09:00:00,43.2911,49.4147773429021
104,2017-07-11 09:00:00,42.9678,49.341251351760306
105,2017-07-12 09:00:00,43.1977,49.2628071132615
106,2017-07-13 09:00:00,43.3787,49.21377603313474
107,2017-07-14 09:00:00,43.6504,49.17608735937028
108,2017-07-17 09:00:00,43.6591,49.14074261267631
109,2017-07-18 09:00:00,43.4761,49.122833956973246
110,2017-07-19 09:00:00,43.3652,49.10111789846568
111,2017-07-20 09:00:00,44.1518,49.10109635616987
112,2017-07-21 09:00:00,44.0957,49.13934806539266
113,2017-07-24 09:00:00,43.8533,49.150273862363385
114,2017-07-25 09:00:00,44.0001,49.1513002618268
115,2017-07-26 09:00:00,44.4674,49.18542179241924
116,2017-07-27 09:00:00,47.3172,49.21599804647415
117,2017-07-28 09:00:00,47.765,49.36994019757359
118,2017-07-31 09:00:00,48.2178,49.476915743352464
119,2017-08-01 09:00:00,49.1284,49.63044236047714
120,2017-08-02 09:00:00,48.2595,49.8051983886823
121,2017-08-03 09:00:00,48.4529,49.91410608294755
122,2017-08-04 09:00:00,48.6507,50.07066874563843
123,2017-08-07 09:00:00,48.838,50.19147577069849
124,2017-08-08 09:00:00,48.654,50.28640928083807
125,2017-08-09 09:00:00,48.3375,50.34980333042294
126,2017-08-10 09:00:00,48.0723,50.388107990653815
127,2017-08-11 09:00:00,47.9691,50.411168018104135
128,2017-08-14 09:00:00,48.6744,50.410990063788
129,2017-08-15 09:00:00,48.4487,50.44136577998251
130,2017-08-16 09:00:00,48.3452,50.42712820640356
131,2017-08-17 09:00:00,48.1657,50.41319707270116
132,2017-08-18 09:00:00,47.7075,50.378715314777196
133,2017-08-21 09:00:00,48.1576,50.34724425353259
134,2017-08-22 09:00:00,48.2178,50.33607445857078
135,2017-08-23 09:00:00,48.4004,50.31907141532153
136,2017-08-24 09:00:00,48.3596,50.30317677562088
137,2017-08-25 09:00:00,48.7567,50.291976186455784
138,2017-08-28 09:00:00,48.5246,50.305310315446555
139,2017-08-29 09:00:00,48.5386,50.303482618020475
140,2017-08-30 09:00:00,48.1866,50.312714358271656
141,2017-08-31 09:00:00,48.0566,50.30062975014895
142,2017-09-01 09:00:00,47.9144,50.28346203301996
143,2017-09-05 09:00:00,47.4523,50.27248601621538
144,2017-09-06 09:00:00,46.9835,50.22881894831508
145,2017-09-07 09:00:00,46.473,50.17012900345176
146,2017-09-08 09:00:00,46.0224,50.09224807354957
147,2017-09-11 09:00:00,46.2427,50.03285774833113
148,2017-09-12 09:00:00,46.7522,49.97616266697794
149,2017-09-13 09:00:00,47.0783,49.93358991991133
150,2017-09-14 09:00:00,47.2455,49.90739499475211
151,2017-09-15 09:00:00,47.6085,49.87641983284205
152,2017-09-18 09:00:00,47.903,49.89133798560649
153,2017-09-19 09:00:00,49.1216,49.91229931299537
154,2017-09-20 09:00:00,49.4017,50.01025178167373
155,2017-09-21 09:00:00,49.0351,50.07755932384878
156,2017-09-22 09:00:00,49.7312,50.127100863964856
157,2017-09-25 09:00:00,49.9692,50.243123709113895
158,2017-09-26 09:00:00,49.6778,50.330814009548725
159,2017-09-27 09:00:00,49.4849,50.39389542286247
160,2017-09-28 09:00:00,49.4016,50.47339540407211
161,2017-09-29 09:00:00,49.459,50.52360596703142
162,2017-10-02 09:00:00,49.4102,50.556499484883254
163,2017-10-03 09:00:00,49.7859,50.57097938355953
164,2017-10-04 09:00:00,49.831,50.60368644626588
165,2017-10-05 09:00:00,49.8136,50.62213936047406
166,2017-10-06 09:00:00,48.8916,50.62504138979465
167,2017-10-09 09:00:00,48.9898,50.59756362319142
168,2017-10-10 09:00:00,49.2001,50.58419298154265
169,2017-10-11 09:00:00,48.867,50.556231520624465
170,2017-10-12 09:00:00,48.4207,50.51487289135308
171,2017-10-13 09:00:00,48.0293,50.47279904793353
172,2017-10-16 09:00:00,48.0649,50.40765264770538
173,2017-10-17 09:00:00,48.3045,50.368752484919135
174,2017-10-18 09:00:00,48.3532,50.335540987880535
175,2017-10-19 09:00:00,49.8737,50.297327122734494
176,2017-10-20 09:00:00,49.3178,50.274536083655065
177,2017-10-23 09:00:00,49.2213,50.29658271894009
178,2017-10-24 09:00:00,48.9901,50.309258152411886
179,2017-10-25 09:00:00,48.5332,50.33154982693643
180,2017-10-26 09:00:00,48.9785,50.34114396238477
181,2017-10-27 09:00:00,48.9646,50.3516983512208
182,2017-10-30 09:00:00,48.1337,50.36066533643157
183,2017-10-31 09:00:00,47.8694,50.29828778572531
184,2017-11-01 09:00:00,47.8163,50.28247276030631
185,2017-11-02 09:00:00,47.5002,50.24387678416224
186,2017-11-03 09:00:00,47.4464,50.18993853508086
187,2017-11-06 09:00:00,45.3621,50.1435995067373
188,2017-11-07 09:00:00,45.2543,49.99371759863348
189,2017-11-08 09:00:00,45.3426,49.891655520604566
190,2017-11-09 09:00:00,45.0665,49.76632241337152
191,2017-11-10 09:00:00,44.8926,49.62646983929129
192,2017-11-13 09:00:00,44.8379,49.500370256827786
193,2017-11-14 09:00:00,44.3574,49.392031418876364
194,2017-11-15 09:00:00,44.162,49.27348899677546
195,2017-11-16 09:00:00,44.5136,49.18274735607357
196,2017-11-17 09:00:00,45.3821,49.13249201859684
197,2017-11-20 09:00:00,46.0507,49.11958084899337
198,2017-11-21 09:00:00,46.2165,49.12447060658188
199,2017-11-22 09:00:00,47.023,49.140473128394795
200,2017-11-24 09:00:00,47.0019,49.232250044928506
201,2017-11-27 09:00:00,47.6171,49.29568859589251
202,2017-11-28 09:00:00,48.3833,49.40093853967043
203,2017-11-29 09:00:00,49.9724,49.54335877673479
204,2017-11-30 09:00:00,50.7003,49.71618772623094
205,2017-12-01 09:00:00,51.115,49.89284473318013
206,2017-12-04 09:00:00,51.9165,50.06055977946671
207,2017-12-05 09:00:00,51.1181,50.24758748544904
208,2017-12-06 09:00:00,50.5871,50.36638312328013
209,2017-12-07 09:00:00,50.5141,50.49884331327828
210,2017-12-08 09:00:00,50.8386,50.59183397206815
211,2017-12-11 09:00:00,51.59,50.68197785698028
212,2017-12-12 09:00:00,52.9996,50.75887272370012
213,2017-12-13 09:00:00,52.8064,50.86031282366963
214,2017-12-14 09:00:00,52.3845,50.91559691938909
215,2017-12-15 09:00:00,52.6337,50.96488947710546
