,Dates,Actual,Predictions
99,2017-07-03 09:00:00,141.3942,111.13121772016181
100,2017-07-05 09:00:00,142.908,110.21544132262065
101,2017-07-06 09:00:00,143.1171,109.58789282565608
102,2017-07-07 09:00:00,146.4898,109.18982831503645
103,2017-07-10 09:00:00,151.4511,109.14290292629795
104,2017-07-11 09:00:00,154.214,109.76712401138144
105,2017-07-12 09:00:00,160.3674,110.46664047872919
106,2017-07-13 09:00:00,162.8655,111.68011017160016
107,2017-07-14 09:00:00,163.4772,112.77532395790118
108,2017-07-17 09:00:00,164.328,113.62089390457767
109,2017-07-18 09:00:00,165.0226,114.41134150438803
110,2017-07-19 09:00:00,166.0322,114.94924783491987
111,2017-07-20 09:00:00,166.1017,115.3827588171174
112,2017-07-21 09:00:00,168.0956,115.77962878263493
113,2017-07-24 09:00:00,166.7971,116.17875376922986
114,2017-07-25 09:00:00,165.094,116.36720125858983
115,2017-07-26 09:00:00,167.8336,116.28346348563036
116,2017-07-27 09:00:00,162.8723,116.50268243369064
117,2017-07-28 09:00:00,163.6838,116.37573894902071
118,2017-07-31 09:00:00,163.1858,116.09432739935717
119,2017-08-01 09:00:00,163.5541,115.89019206496975
120,2017-08-02 09:00:00,163.6048,115.67164779621564
121,2017-08-03 09:00:00,165.7248,115.60559251705908
122,2017-08-04 09:00:00,168.2964,115.64930649655962
123,2017-08-07 09:00:00,170.8088,115.92403007292354
124,2017-08-08 09:00:00,171.3951,116.46875771039332
125,2017-08-09 09:00:00,170.4822,116.97236328968908
126,2017-08-10 09:00:00,167.2192,117.21391186773982
127,2017-08-11 09:00:00,155.6403,117.28448045911995
128,2017-08-14 09:00:00,164.242,116.24494681754021
129,2017-08-15 09:00:00,167.3534,116.35488336652129
130,2017-08-16 09:00:00,165.9955,116.39657784546226
131,2017-08-17 09:00:00,163.1334,116.23272442889423
132,2017-08-18 09:00:00,162.4511,115.78058159519644
133,2017-08-21 09:00:00,159.4862,115.39302147543343
134,2017-08-22 09:00:00,161.6431,114.90847084272119
135,2017-08-23 09:00:00,164.468,114.6303873385838
136,2017-08-24 09:00:00,165.6104,114.7471408004633
137,2017-08-25 09:00:00,164.7212,114.89873987447832
138,2017-08-28 09:00:00,164.0415,114.8922132850102
139,2017-08-29 09:00:00,164.4519,114.87166970949983
140,2017-08-30 09:00:00,165.215,114.84867865398144
141,2017-08-31 09:00:00,168.6717,114.92768116480028
142,2017-09-01 09:00:00,170.6735,115.3447136200211
143,2017-09-05 09:00:00,166.205,115.80685176963722
144,2017-09-06 09:00:00,166.0212,115.85297280398225
145,2017-09-07 09:00:00,166.5927,115.77660998693919
146,2017-09-08 09:00:00,164.0057,115.72516049511945
147,2017-09-11 09:00:00,168.1881,115.5150299332223
148,2017-09-12 09:00:00,168.3296,115.69943930027104
149,2017-09-13 09:00:00,169.8927,115.89789904806233
150,2017-09-14 09:00:00,170.6908,116.16152767465925
151,2017-09-15 09:00:00,177.7675,116.35911300858773
152,2017-09-18 09:00:00,187.9704,117.42981332726099
153,2017-09-19 09:00:00,187.6112,119.18453992837289
154,2017-09-20 09:00:00,186.5383,120.32881140820602
155,2017-09-21 09:00:00,180.0454,121.1149756983004
156,2017-09-22 09:00:00,180.1379,121.20417677482585
157,2017-09-25 09:00:00,172.7132,121.0564565137289
158,2017-09-26 09:00:00,174.5204,120.38078889007193
159,2017-09-27 09:00:00,174.4606,119.94813625803215
160,2017-09-28 09:00:00,174.9487,119.54740544423683
161,2017-09-29 09:00:00,178.6109,119.2040405738823
162,2017-10-02 09:00:00,179.1993,119.28471281971558
163,2017-10-03 09:00:00,179.2566,119.44748066336139
164,2017-10-04 09:00:00,180.3897,119.49831386567875
165,2017-10-05 09:00:00,180.5472,119.67590807744489
166,2017-10-06 09:00:00,180.7372,119.83947827270553
167,2017-10-09 09:00:00,185.2015,119.9385782414429
168,2017-10-10 09:00:00,189.491,120.47179349539206
169,2017-10-11 09:00:00,190.0023,121.41525209669398
170,2017-10-12 09:00:00,191.4665,122.05140124143587
171,2017-10-13 09:00:00,193.829,122.6543059620403
172,2017-10-16 09:00:00,196.0868,123.37411322504508
173,2017-10-17 09:00:00,197.6371,124.19358609225381
174,2017-10-18 09:00:00,196.0926,124.83535521353114
175,2017-10-19 09:00:00,196.2148,125.29579550627996
176,2017-10-20 09:00:00,197.8963,125.59897048848201
177,2017-10-23 09:00:00,197.3274,125.85756618222226
178,2017-10-24 09:00:00,197.7973,125.96486630749632
179,2017-10-25 09:00:00,194.7014,126.1026426120155
180,2017-10-26 09:00:00,195.2515,126.06673483794859
181,2017-10-27 09:00:00,199.4148,125.85696634490719
182,2017-10-30 09:00:00,204.0767,126.25756948639385
183,2017-10-31 09:00:00,206.6438,126.8636449459099
184,2017-11-01 09:00:00,207.6633,127.52588413965636
185,2017-11-02 09:00:00,205.6895,128.2045658292555
186,2017-11-03 09:00:00,207.3796,128.4982303523385
187,2017-11-06 09:00:00,208.7425,128.89416966028745
188,2017-11-07 09:00:00,211.5841,129.2887556040668
189,2017-11-08 09:00:00,209.1368,129.8399925716692
190,2017-11-09 09:00:00,203.8894,130.11093903166886
191,2017-11-10 09:00:00,216.0662,129.9110413089865
192,2017-11-13 09:00:00,213.8406,130.86494629982352
193,2017-11-14 09:00:00,213.4459,131.24172056503832
194,2017-11-15 09:00:00,209.7316,131.44185532069147
195,2017-11-16 09:00:00,212.8975,131.28456835676968
196,2017-11-17 09:00:00,212.8918,131.31154280334653
197,2017-11-20 09:00:00,213.1879,131.3636994903648
198,2017-11-21 09:00:00,215.5997,131.43280398777966
199,2017-11-22 09:00:00,214.8056,131.6943709310377
200,2017-11-24 09:00:00,216.2046,131.86087898111586
201,2017-11-27 09:00:00,215.0153,132.0285909980202
202,2017-11-28 09:00:00,211.1969,132.10642469432895
203,2017-11-29 09:00:00,197.9951,131.87854221280463
204,2017-11-30 09:00:00,199.919,130.91352445087978
205,2017-12-01 09:00:00,196.8182,129.81471345867163
206,2017-12-04 09:00:00,189.3542,128.74045020759948
207,2017-12-05 09:00:00,188.9218,127.44646828359315
208,2017-12-06 09:00:00,188.4097,125.95028144933829
209,2017-12-07 09:00:00,191.7573,124.68532303511451
210,2017-12-08 09:00:00,192.6277,124.06818929060053
211,2017-12-11 09:00:00,193.0427,123.66227526779723
212,2017-12-12 09:00:00,191.5822,123.47289775451374
213,2017-12-13 09:00:00,188.4473,123.21224452631128
214,2017-12-14 09:00:00,187.2026,122.78122999220146
215,2017-12-15 09:00:00,189.7984,122.23917807963147
216,2017-12-18 09:00:00,195.8697,122.25998856758133
217,2017-12-19 09:00:00,196.4035,122.81542184291736
218,2017-12-20 09:00:00,196.4206,123.18998326983409
219,2017-12-21 09:00:00,196.6466,123.51140142528074
220,2017-12-22 09:00:00,193.24,123.7198180666055
221,2017-12-26 09:00:00,195.4991,123.74704736747401
222,2017-12-27 09:00:00,198.265,123.92833872408526
223,2017-12-28 09:00:00,198.2353,124.17160537158507
224,2017-12-29 09:00:00,195.4362,124.31498495528955
225,2018-01-02 09:00:00,197.5172,124.22462712240178
226,2018-01-03 09:00:00,209.593,124.40627263859768
227,2018-01-04 09:00:00,214.6248,125.8708212643977
228,2018-01-05 09:00:00,214.3092,127.25533597572407
229,2018-01-08 09:00:00,222.6973,128.31186024412474
230,2018-01-09 09:00:00,221.5586,129.86118834707105
231,2018-01-10 09:00:00,220.8395,130.9197822080817
232,2018-01-11 09:00:00,224.6007,131.7541658089694
233,2018-01-12 09:00:00,223.3576,132.54217120161917
234,2018-01-16 09:00:00,222.5257,132.97987585512664
235,2018-01-17 09:00:00,221.1644,133.3349303830352
236,2018-01-18 09:00:00,225.0615,133.55692812168266
237,2018-01-19 09:00:00,229.3945,133.81686399747397
238,2018-01-22 09:00:00,231.5645,134.4691647526529
239,2018-01-23 09:00:00,238.1536,135.2341198928323
240,2018-01-24 09:00:00,237.0175,136.33172579424348
241,2018-01-25 09:00:00,237.7115,137.10003182895449
242,2018-01-26 09:00:00,241.3195,137.62052194447782
243,2018-01-29 09:00:00,245.3435,138.46043061064745
244,2018-01-30 09:00:00,242.5271,139.4858696859267
245,2018-01-31 09:00:00,247.0829,139.99030749630597
246,2018-02-01 09:00:00,242.7146,140.641887629005
247,2018-02-02 09:00:00,234.7727,140.70736440739898
248,2018-02-05 09:00:00,223.0221,140.07891425352662
