,Dates,Actual,Predictions
100,2017-07-05 09:00:00,928.9393,939.9491335683965
101,2017-07-06 09:00:00,927.7327,936.1934210119568
102,2017-07-07 09:00:00,939.0416,933.4870766497933
103,2017-07-10 09:00:00,949.2025,933.3899928905449
104,2017-07-11 09:00:00,951.1132,935.5746629652581
105,2017-07-12 09:00:00,964.8902,938.5153188665709
106,2017-07-13 09:00:00,971.8106,943.2274408288558
107,2017-07-14 09:00:00,974.6418,948.1910654804785
108,2017-07-17 09:00:00,976.9737,952.8063174119073
109,2017-07-18 09:00:00,984.1547,956.9917543919283
110,2017-07-19 09:00:00,992.259,960.717064636417
111,2017-07-20 09:00:00,992.2478,965.5614400811511
112,2017-07-21 09:00:00,990.3402,969.7795532590346
113,2017-07-24 09:00:00,996.8493,972.3898887390451
114,2017-07-25 09:00:00,969.0241,976.0279875827983
115,2017-07-26 09:00:00,966.021,974.2891731443957
116,2017-07-27 09:00:00,953.1086,971.5961167874411
117,2017-07-28 09:00:00,955.4312,967.8579245368019
118,2017-07-31 09:00:00,947.074,962.9578830193236
119,2017-08-01 09:00:00,949.1389,959.550631848593
120,2017-08-02 09:00:00,941.6822,955.9505745595767
121,2017-08-03 09:00:00,942.7523,953.1352425461484
122,2017-08-04 09:00:00,944.6199,950.8538187989546
123,2017-08-07 09:00:00,945.6973,949.2797921760393
124,2017-08-08 09:00:00,946.5152,948.8730647936297
125,2017-08-09 09:00:00,938.8258,948.6295765357089
126,2017-08-10 09:00:00,927.8549,947.5042328858327
127,2017-08-11 09:00:00,928.5444,945.5185027207446
128,2017-08-14 09:00:00,938.8745,943.149725707991
129,2017-08-15 09:00:00,938.8217,943.6146039839815
130,2017-08-16 09:00:00,944.8408,944.4162102425049
131,2017-08-17 09:00:00,933.6884,945.9481366164993
132,2017-08-18 09:00:00,927.3697,946.045644107909
133,2017-08-21 09:00:00,921.8823,944.4350163603256
134,2017-08-22 09:00:00,935.8596,942.7531961150834
135,2017-08-23 09:00:00,941.2316,943.3186329073616
136,2017-08-24 09:00:00,936.869,944.9013705325909
137,2017-08-25 09:00:00,934.2995,946.4123718450018
138,2017-08-28 09:00:00,929.2324,946.8445857451983
139,2017-08-29 09:00:00,932.3536,946.3109720995254
140,2017-08-30 09:00:00,941.8293,945.4485985456175
141,2017-08-31 09:00:00,954.3645,947.0478988890833
142,2017-09-01 09:00:00,953.3888,950.6172642254656
143,2017-09-05 09:00:00,942.5012,954.0408752769536
144,2017-09-06 09:00:00,939.5332,954.9721932731575
145,2017-09-07 09:00:00,945.8579,955.1421109353012
146,2017-09-08 09:00:00,944.489,955.8920311095064
147,2017-09-11 09:00:00,946.2664,956.4869757852381
148,2017-09-12 09:00:00,943.3979,957.1014150522416
149,2017-09-13 09:00:00,949.5747,957.4869081369702
150,2017-09-14 09:00:00,941.7134,958.3133407397453
151,2017-09-15 09:00:00,936.9062,958.3099232307378
152,2017-09-18 09:00:00,931.5123,957.4810179532949
153,2017-09-19 09:00:00,934.4843,955.7262673662964
154,2017-09-20 09:00:00,945.589,954.6722935451094
155,2017-09-21 09:00:00,947.7225,955.6770502320232
156,2017-09-22 09:00:00,944.211,957.2251846621932
157,2017-09-25 09:00:00,930.9842,957.9131571964563
158,2017-09-26 09:00:00,939.18,957.230916503197
159,2017-09-27 09:00:00,955.6824,957.1225308462799
160,2017-09-28 09:00:00,962.1343,959.5148792016923
161,2017-09-29 09:00:00,972.9706,962.798280518502
162,2017-10-02 09:00:00,969.1391,967.5071159456909
163,2017-10-03 09:00:00,968.5239,971.2906144122779
164,2017-10-04 09:00:00,969.096,973.6655015722334
165,2017-10-05 09:00:00,980.6436,975.6935528809249
166,2017-10-06 09:00:00,988.8792,978.8206664496362
167,2017-10-09 09:00:00,995.3202,982.4559279969036
168,2017-10-10 09:00:00,988.6587,986.7492649978697
169,2017-10-11 09:00:00,1001.1,989.4053164175092
170,2017-10-12 09:00:00,1006.38,992.4237497087418
171,2017-10-13 09:00:00,1010.47,996.0754557535587
172,2017-10-16 09:00:00,1007.0,999.6665027639208
173,2017-10-17 09:00:00,1010.03,1002.2025720084129
174,2017-10-18 09:00:00,1012.19,1004.2264383047876
175,2017-10-19 09:00:00,1001.73,1006.1496869745312
176,2017-10-20 09:00:00,1005.08,1006.1542138956842
